event_id,customer_id,event_date,event_type,old_mrr,new_mrr,delta_mrr
8488,CUST_03976,2023-08-18,new,0.0,453.31,453.31
8489,CUST_03976,2024-03-01,expansion,453.31,579.45,126.14000000000004
8490,CUST_03976,2024-03-01,churn,579.45,0.0,-579.45
8491,CUST_03977,2023-02-06,new,0.0,213.67,213.67
8492,CUST_03977,2024-08-01,expansion,213.67,257.85,44.180000000000035
8493,CUST_03978,2023-11-11,new,0.0,93.7,93.7
8494,CUST_03978,2024-08-01,contraction,93.7,81.65,-12.049999999999997
8495,CUST_03979,2022-02-21,new,0.0,399.07,399.07
8496,CUST_03979,2024-04-01,expansion,399.07,476.81,77.74000000000001
8497,CUST_03980,2023-12-03,new,0.0,77.68,77.68
8498,CUST_03980,2023-12-01,contraction,77.68,69.23,-8.450000000000003
8499,CUST_03980,2024-02-01,contraction,69.23,59.69,-9.540000000000006
8500,CUST_03980,2024-03-01,contraction,59.69,50.64,-9.049999999999997
8501,CUST_03980,2024-08-01,expansion,50.64,60.16,9.519999999999996
8502,CUST_03980,2024-12-01,churn,60.16,0.0,-60.16
8503,CUST_03981,2022-09-02,new,0.0,133.52,133.52
8504,CUST_03981,2023-04-01,churn,133.52,0.0,-133.52
8505,CUST_03982,2023-03-09,new,0.0,481.21,481.21
8506,CUST_03983,2023-04-04,new,0.0,338.23,338.23
8507,CUST_03983,2024-01-01,expansion,338.23,434.82,96.58999999999997
8508,CUST_03983,2024-05-01,contraction,434.82,355.0,-79.82
8509,CUST_03983,2024-09-01,churn,355.0,0.0,-355.0
8510,CUST_03984,2022-08-21,new,0.0,70.21,70.21
8511,CUST_03984,2024-04-01,expansion,70.21,91.2,20.99000000000001
8512,CUST_03984,2024-10-01,expansion,91.2,113.21,22.00999999999999
8513,CUST_03984,2024-12-01,expansion,113.21,160.62,47.41000000000001
8514,CUST_03985,2022-01-11,new,0.0,106.51,106.51
8515,CUST_03985,2024-02-01,contraction,106.51,100.31,-6.200000000000003
8516,CUST_03985,2024-03-01,expansion,100.31,127.72,27.409999999999997
8517,CUST_03985,2024-09-01,expansion,127.72,151.16,23.439999999999998
8518,CUST_03986,2024-12-05,new,0.0,126.16,126.16
8519,CUST_03987,2022-03-27,new,0.0,72.37,72.37
8520,CUST_03987,2023-06-01,churn,72.37,0.0,-72.37
8521,CUST_03988,2024-02-10,new,0.0,70.09,70.09
8522,CUST_03989,2022-01-12,new,0.0,138.64,138.64
8523,CUST_03989,2023-12-01,contraction,138.64,115.14,-23.499999999999986
8524,CUST_03989,2024-01-01,contraction,115.14,96.25,-18.89
8525,CUST_03989,2024-07-01,expansion,96.25,113.1,16.849999999999994
8526,CUST_03989,2024-09-01,expansion,113.1,136.67,23.569999999999993
8527,CUST_03989,2024-10-01,expansion,136.67,172.61,35.940000000000026
8528,CUST_03990,2023-03-20,new,0.0,50.78,50.78
8529,CUST_03990,2024-05-01,churn,50.78,0.0,-50.78
8530,CUST_03991,2023-12-27,new,0.0,88.75,88.75
8531,CUST_03991,2024-01-01,expansion,88.75,108.93,20.180000000000007
8532,CUST_03991,2024-07-01,expansion,108.93,139.75,30.819999999999993
8533,CUST_03992,2023-03-20,new,0.0,247.04,247.04
8534,CUST_03992,2024-09-01,expansion,247.04,339.75,92.71000000000001
8535,CUST_03993,2024-03-13,new,0.0,139.64,139.64
8536,CUST_03993,2024-12-01,expansion,139.64,199.98,60.34
8537,CUST_03994,2022-01-12,new,0.0,60.77,60.77
8538,CUST_03994,2023-01-01,contraction,60.77,54.51,-6.260000000000005
8539,CUST_03994,2023-04-01,churn,54.51,0.0,-54.51
8540,CUST_03995,2024-03-09,new,0.0,92.93,92.93
8541,CUST_03996,2022-03-09,new,0.0,108.54,108.54
8542,CUST_03996,2022-05-01,churn,108.54,0.0,-108.54
8543,CUST_03997,2023-03-02,new,0.0,456.92,456.92
8544,CUST_03997,2023-04-01,churn,456.92,0.0,-456.92
8545,CUST_03998,2022-05-08,new,0.0,350.44,350.44
8546,CUST_03999,2024-08-13,new,0.0,1149.22,1149.22
8547,CUST_04000,2023-10-14,new,0.0,411.51,411.51
8548,CUST_04000,2024-03-01,contraction,411.51,329.9,-81.61000000000001
8549,CUST_04000,2024-04-01,expansion,329.9,470.16,140.26000000000005
8550,CUST_04001,2024-02-09,new,0.0,272.19,272.19
8551,CUST_04001,2024-05-01,churn,272.19,0.0,-272.19
8552,CUST_04002,2022-03-12,new,0.0,84.7,84.7
8553,CUST_04002,2022-10-01,contraction,84.7,72.16,-12.540000000000006
8554,CUST_04002,2023-11-01,churn,72.16,0.0,-72.16
8555,CUST_04003,2023-11-06,new,0.0,1582.36,1582.36
8556,CUST_04004,2022-11-22,new,0.0,271.41,271.41
8557,CUST_04005,2023-01-07,new,0.0,214.88,214.88
8558,CUST_04005,2023-01-01,contraction,214.88,188.53,-26.349999999999994
8559,CUST_04005,2024-08-01,expansion,188.53,223.67,35.139999999999986
8560,CUST_04006,2022-11-08,new,0.0,261.63,261.63
8561,CUST_04007,2022-11-27,new,0.0,59.82,59.82
8562,CUST_04007,2024-02-01,expansion,59.82,79.47,19.65
8563,CUST_04007,2024-03-01,expansion,79.47,92.49,13.019999999999996
8564,CUST_04008,2023-08-19,new,0.0,1481.55,1481.55
8565,CUST_04009,2022-09-06,new,0.0,64.71,64.71
8566,CUST_04010,2023-05-05,new,0.0,136.59,136.59
8567,CUST_04010,2023-06-01,churn,136.59,0.0,-136.59
8568,CUST_04011,2022-01-27,new,0.0,72.51,72.51
8569,CUST_04011,2022-04-01,contraction,72.51,58.74,-13.770000000000003
8570,CUST_04011,2024-01-01,expansion,58.74,71.54,12.800000000000004
8571,CUST_04011,2024-04-01,churn,71.54,0.0,-71.54
8572,CUST_04012,2023-01-22,new,0.0,135.88,135.88
8573,CUST_04012,2024-02-01,expansion,135.88,183.62,47.74000000000001
8574,CUST_04013,2022-03-01,new,0.0,2617.33,2617.33
8575,CUST_04014,2023-10-23,new,0.0,1473.95,1473.95
8576,CUST_04014,2023-11-01,contraction,1473.95,1310.31,-163.6400000000001
8577,CUST_04015,2024-01-24,new,0.0,266.06,266.06
8578,CUST_04016,2024-08-10,new,0.0,286.85,286.85
8579,CUST_04016,2024-09-01,contraction,286.85,266.02,-20.83000000000004
8580,CUST_04016,2024-10-01,churn,266.02,0.0,-266.02
8581,CUST_04017,2022-12-07,new,0.0,282.09,282.09
8582,CUST_04017,2024-02-01,churn,282.09,0.0,-282.09
8583,CUST_04018,2023-11-20,new,0.0,103.92,103.92
8584,CUST_04018,2023-12-01,contraction,103.92,95.86,-8.060000000000002
8585,CUST_04018,2024-09-01,contraction,95.86,88.71,-7.150000000000006
8586,CUST_04019,2023-03-18,new,0.0,145.23,145.23
8587,CUST_04019,2023-03-01,contraction,145.23,120.1,-25.129999999999995
8588,CUST_04020,2024-02-21,new,0.0,112.49,112.49
8589,CUST_04020,2024-07-01,contraction,112.49,97.21,-15.280000000000001
8590,CUST_04020,2024-08-01,expansion,97.21,114.06,16.85000000000001
8591,CUST_04021,2022-05-25,new,0.0,64.29,64.29
8592,CUST_04021,2023-12-01,churn,64.29,0.0,-64.29
8593,CUST_04022,2024-01-25,new,0.0,457.48,457.48
8594,CUST_04023,2023-11-17,new,0.0,115.34,115.34
8595,CUST_04023,2024-02-01,expansion,115.34,146.44,31.099999999999994
8596,CUST_04023,2024-04-01,expansion,146.44,212.21,65.77000000000001
8597,CUST_04024,2023-02-27,new,0.0,491.51,491.51
8598,CUST_04024,2024-07-01,expansion,491.51,580.27,88.75999999999999
8599,CUST_04025,2023-12-10,new,0.0,405.97,405.97
8600,CUST_04025,2024-07-01,churn,405.97,0.0,-405.97
8601,CUST_04026,2024-11-17,new,0.0,65.64,65.64
8602,CUST_04027,2024-08-22,new,0.0,116.82,116.82
8603,CUST_04027,2024-10-01,expansion,116.82,157.94,41.120000000000005
8604,CUST_04028,2022-04-11,new,0.0,130.71,130.71
8605,CUST_04029,2023-11-15,new,0.0,90.3,90.3
8606,CUST_04029,2024-09-01,contraction,90.3,80.33,-9.969999999999999
8607,CUST_04030,2024-01-03,new,0.0,145.42,145.42
8608,CUST_04030,2024-01-01,expansion,145.42,182.26,36.84
8609,CUST_04030,2024-07-01,expansion,182.26,262.44,80.18
8610,CUST_04030,2024-09-01,expansion,262.44,314.84,52.39999999999998
8611,CUST_04031,2023-04-22,new,0.0,293.52,293.52
8612,CUST_04031,2024-09-01,contraction,293.52,261.2,-32.31999999999999
8613,CUST_04031,2024-12-01,expansion,261.2,350.14,88.94
8614,CUST_04032,2022-03-03,new,0.0,318.5,318.5
8615,CUST_04032,2024-07-01,expansion,318.5,413.93,95.43
8616,CUST_04032,2024-09-01,expansion,413.93,479.53,65.59999999999997
8617,CUST_04033,2022-10-27,new,0.0,261.96,261.96
8618,CUST_04034,2023-12-26,new,0.0,89.0,89.0
8619,CUST_04034,2024-05-01,expansion,89.0,111.56,22.560000000000002
8620,CUST_04034,2024-11-01,expansion,111.56,158.42,46.859999999999985
8621,CUST_04035,2024-10-20,new,0.0,127.88,127.88
8622,CUST_04036,2023-03-27,new,0.0,65.4,65.4
8623,CUST_04036,2023-09-01,contraction,65.4,55.23,-10.170000000000009
8624,CUST_04036,2024-03-01,expansion,55.23,73.15,17.92000000000001
8625,CUST_04037,2024-02-13,new,0.0,410.14,410.14
8626,CUST_04037,2024-12-01,churn,410.14,0.0,-410.14
8627,CUST_04038,2024-07-13,new,0.0,55.68,55.68
8628,CUST_04038,2024-09-01,expansion,55.68,79.89,24.21
8629,CUST_04039,2023-11-26,new,0.0,95.45,95.45
8630,CUST_04040,2023-06-07,new,0.0,205.09,205.09
8631,CUST_04041,2023-03-10,new,0.0,80.69,80.69
8632,CUST_04041,2023-05-01,contraction,80.69,65.44,-15.25
8633,CUST_04041,2023-09-01,churn,65.44,0.0,-65.44
8634,CUST_04042,2022-02-08,new,0.0,75.68,75.68
8635,CUST_04042,2024-10-01,contraction,75.68,66.07,-9.610000000000014
8636,CUST_04043,2022-03-19,new,0.0,459.43,459.43
8637,CUST_04044,2022-12-19,new,0.0,430.23,430.23
8638,CUST_04044,2024-06-01,expansion,430.23,565.48,135.25
8639,CUST_04044,2024-12-01,contraction,565.48,476.7,-88.78000000000003
8640,CUST_04045,2024-12-18,new,0.0,90.32,90.32
8641,CUST_04046,2024-03-16,new,0.0,87.7,87.7
8642,CUST_04047,2024-02-17,new,0.0,138.35,138.35
8643,CUST_04047,2024-03-01,contraction,138.35,121.52,-16.83
8644,CUST_04047,2024-07-01,expansion,121.52,151.49,29.970000000000013
8645,CUST_04048,2023-11-03,new,0.0,364.33,364.33
8646,CUST_04048,2024-03-01,expansion,364.33,427.54,63.210000000000036
8647,CUST_04049,2022-04-22,new,0.0,83.92,83.92
8648,CUST_04049,2024-01-01,expansion,83.92,121.38,37.459999999999994
8649,CUST_04050,2022-02-21,new,0.0,95.15,95.15
8650,CUST_04050,2022-10-01,churn,95.15,0.0,-95.15
8651,CUST_04051,2023-03-13,new,0.0,475.99,475.99
8652,CUST_04051,2024-02-01,expansion,475.99,674.43,198.43999999999994
8653,CUST_04052,2024-09-11,new,0.0,59.1,59.1
8654,CUST_04053,2022-12-14,new,0.0,91.2,91.2
8655,CUST_04053,2024-04-01,expansion,91.2,125.57,34.36999999999999
8656,CUST_04053,2024-05-01,expansion,125.57,181.86,56.29000000000002
8657,CUST_04054,2022-04-04,new,0.0,57.55,57.55
8658,CUST_04054,2022-06-01,churn,57.55,0.0,-57.55
8659,CUST_04055,2022-03-27,new,0.0,67.37,67.37
8660,CUST_04055,2022-06-01,contraction,67.37,54.18,-13.190000000000005
8661,CUST_04055,2024-04-01,churn,54.18,0.0,-54.18
8662,CUST_04056,2023-02-07,new,0.0,313.24,313.24
8663,CUST_04056,2024-09-01,contraction,313.24,256.89,-56.35000000000002
8664,CUST_04057,2024-10-13,new,0.0,376.49,376.49
8665,CUST_04058,2023-07-22,new,0.0,833.35,833.35
8666,CUST_04058,2024-10-01,contraction,833.35,734.29,-99.06000000000006
8667,CUST_04059,2022-10-21,new,0.0,110.4,110.4
8668,CUST_04059,2024-01-01,churn,110.4,0.0,-110.4
8669,CUST_04060,2024-03-21,new,0.0,126.13,126.13
8670,CUST_04060,2024-06-01,expansion,126.13,151.97,25.840000000000003
8671,CUST_04060,2024-10-01,churn,151.97,0.0,-151.97
8672,CUST_04061,2022-02-16,new,0.0,149.53,149.53
8673,CUST_04061,2022-03-01,contraction,149.53,138.69,-10.840000000000003
8674,CUST_04061,2023-04-01,churn,138.69,0.0,-138.69
8675,CUST_04062,2024-01-08,new,0.0,109.63,109.63
8676,CUST_04063,2022-03-07,new,0.0,134.5,134.5
8677,CUST_04063,2024-12-01,expansion,134.5,157.63,23.129999999999995
8678,CUST_04064,2022-11-05,new,0.0,84.82,84.82
8679,CUST_04064,2023-11-01,churn,84.82,0.0,-84.82
8680,CUST_04065,2024-12-09,new,0.0,135.1,135.1
8681,CUST_04066,2024-03-26,new,0.0,1321.95,1321.95
8682,CUST_04066,2024-06-01,contraction,1321.95,1165.07,-156.8800000000001
8683,CUST_04067,2022-04-04,new,0.0,82.84,82.84
8684,CUST_04067,2024-08-01,expansion,82.84,95.8,12.959999999999994
8685,CUST_04068,2024-12-22,new,0.0,1255.5,1255.5
8686,CUST_04069,2023-07-11,new,0.0,123.73,123.73
8687,CUST_04069,2024-05-01,expansion,123.73,176.65,52.92
8688,CUST_04069,2024-10-01,contraction,176.65,159.33,-17.319999999999993
8689,CUST_04070,2024-01-11,new,0.0,2821.38,2821.38
8690,CUST_04071,2024-12-19,new,0.0,383.61,383.61
8691,CUST_04072,2024-02-19,new,0.0,121.51,121.51
8692,CUST_04072,2024-10-01,churn,121.51,0.0,-121.51
8693,CUST_04073,2024-01-05,new,0.0,278.45,278.45
8694,CUST_04073,2024-01-01,expansion,278.45,402.87,124.42000000000002
8695,CUST_04073,2024-09-01,expansion,402.87,509.78,106.90999999999997
8696,CUST_04074,2023-10-27,new,0.0,145.44,145.44
8697,CUST_04075,2024-01-21,new,0.0,127.21,127.21
8698,CUST_04076,2024-02-25,new,0.0,59.94,59.94
8699,CUST_04077,2022-11-14,new,0.0,436.16,436.16
8700,CUST_04078,2023-03-01,new,0.0,131.48,131.48
8701,CUST_04078,2024-10-01,contraction,131.48,121.42,-10.059999999999988
8702,CUST_04079,2024-12-18,new,0.0,446.54,446.54
8703,CUST_04080,2024-09-04,new,0.0,145.4,145.4
8704,CUST_04081,2024-11-18,new,0.0,130.61,130.61
8705,CUST_04082,2022-01-06,new,0.0,114.49,114.49
8706,CUST_04082,2023-03-01,churn,114.49,0.0,-114.49
8707,CUST_04083,2023-01-14,new,0.0,83.62,83.62
8708,CUST_04083,2023-05-01,churn,83.62,0.0,-83.62
8709,CUST_04084,2023-11-12,new,0.0,311.34,311.34
8710,CUST_04084,2024-04-01,contraction,311.34,295.27,-16.069999999999993
8711,CUST_04084,2024-06-01,expansion,295.27,383.52,88.25
8712,CUST_04085,2023-01-19,new,0.0,385.5,385.5
8713,CUST_04085,2024-01-01,churn,385.5,0.0,-385.5
8714,CUST_04086,2022-02-20,new,0.0,77.84,77.84
8715,CUST_04086,2022-04-01,contraction,77.84,72.69,-5.150000000000006
8716,CUST_04086,2023-01-01,churn,72.69,0.0,-72.69
8717,CUST_04087,2023-12-18,new,0.0,225.97,225.97
8718,CUST_04087,2024-03-01,contraction,225.97,203.09,-22.879999999999995
8719,CUST_04087,2024-04-01,churn,203.09,0.0,-203.09
8720,CUST_04088,2022-12-08,new,0.0,485.09,485.09
8721,CUST_04088,2023-11-01,contraction,485.09,398.86,-86.22999999999996
8722,CUST_04088,2024-03-01,contraction,398.86,350.18,-48.68000000000001
8723,CUST_04088,2024-11-01,expansion,350.18,488.09,137.90999999999997
8724,CUST_04089,2024-03-09,new,0.0,310.84,310.84
8725,CUST_04089,2024-07-01,expansion,310.84,364.97,54.13000000000005
8726,CUST_04089,2024-11-01,churn,364.97,0.0,-364.97
8727,CUST_04090,2024-11-09,new,0.0,455.93,455.93
8728,CUST_04091,2024-02-05,new,0.0,258.19,258.19
8729,CUST_04091,2024-12-01,expansion,258.19,360.57,102.38
8730,CUST_04092,2023-10-19,new,0.0,297.03,297.03
8731,CUST_04092,2024-02-01,expansion,297.03,426.06,129.03000000000003
8732,CUST_04092,2024-07-01,contraction,426.06,356.08,-69.98000000000002
8733,CUST_04093,2022-10-05,new,0.0,430.53,430.53
8734,CUST_04093,2022-10-01,contraction,430.53,401.53,-29.0
8735,CUST_04093,2023-09-01,contraction,401.53,348.31,-53.21999999999997
8736,CUST_04093,2024-07-01,expansion,348.31,447.79,99.48000000000002
8737,CUST_04093,2024-07-01,churn,447.79,0.0,-447.79
8738,CUST_04094,2023-04-27,new,0.0,146.15,146.15
8739,CUST_04094,2023-05-01,churn,146.15,0.0,-146.15
8740,CUST_04095,2024-03-10,new,0.0,1445.95,1445.95
8741,CUST_04096,2023-10-08,new,0.0,98.32,98.32
8742,CUST_04097,2024-12-18,new,0.0,125.33,125.33
8743,CUST_04098,2024-10-08,new,0.0,451.54,451.54
8744,CUST_04099,2022-11-19,new,0.0,62.2,62.2
8745,CUST_04099,2023-08-01,churn,62.2,0.0,-62.2
8746,CUST_04100,2022-12-07,new,0.0,290.21,290.21
8747,CUST_04100,2023-05-01,churn,290.21,0.0,-290.21
8748,CUST_04101,2023-03-25,new,0.0,1561.56,1561.56
8749,CUST_04101,2023-03-01,contraction,1561.56,1427.83,-133.73000000000002
8750,CUST_04102,2023-03-12,new,0.0,213.94,213.94
8751,CUST_04102,2024-10-01,contraction,213.94,188.58,-25.359999999999985
8752,CUST_04103,2023-05-01,new,0.0,294.94,294.94
8753,CUST_04103,2024-06-01,expansion,294.94,367.57,72.63
8754,CUST_04103,2024-07-01,expansion,367.57,459.0,91.43
8755,CUST_04103,2024-09-01,expansion,459.0,576.84,117.84000000000003
8756,CUST_04104,2023-11-25,new,0.0,313.98,313.98
8757,CUST_04104,2024-01-01,expansion,313.98,451.18,137.2
8758,CUST_04105,2024-01-08,new,0.0,401.11,401.11
8759,CUST_04105,2024-04-01,contraction,401.11,356.79,-44.31999999999999
8760,CUST_04105,2024-06-01,expansion,356.79,452.28,95.48999999999995
8761,CUST_04106,2024-08-13,new,0.0,68.4,68.4
8762,CUST_04107,2023-02-13,new,0.0,414.53,414.53
8763,CUST_04107,2024-08-01,churn,414.53,0.0,-414.53
8764,CUST_04108,2023-12-24,new,0.0,115.33,115.33
8765,CUST_04109,2024-03-19,new,0.0,1809.06,1809.06
8766,CUST_04110,2024-06-03,new,0.0,72.73,72.73
8767,CUST_04111,2024-12-25,new,0.0,138.82,138.82
8768,CUST_04112,2023-01-11,new,0.0,121.45,121.45
8769,CUST_04112,2024-01-01,expansion,121.45,152.52,31.070000000000007
8770,CUST_04112,2024-01-01,churn,152.52,0.0,-152.52
8771,CUST_04113,2023-12-24,new,0.0,212.02,212.02
8772,CUST_04113,2024-12-01,churn,212.02,0.0,-212.02
8773,CUST_04114,2022-02-08,new,0.0,87.68,87.68
8774,CUST_04114,2022-03-01,churn,87.68,0.0,-87.68
8775,CUST_04115,2024-04-25,new,0.0,60.8,60.8
8776,CUST_04115,2024-12-01,churn,60.8,0.0,-60.8
8777,CUST_04116,2023-03-05,new,0.0,200.86,200.86
8778,CUST_04117,2023-11-11,new,0.0,122.84,122.84
8779,CUST_04117,2024-04-01,expansion,122.84,159.09,36.25
8780,CUST_04118,2024-08-13,new,0.0,287.99,287.99
8781,CUST_04118,2024-09-01,churn,287.99,0.0,-287.99
8782,CUST_04119,2022-10-02,new,0.0,124.49,124.49
8783,CUST_04119,2023-01-01,contraction,124.49,100.23,-24.25999999999999
8784,CUST_04119,2023-04-01,churn,100.23,0.0,-100.23
8785,CUST_04120,2024-03-17,new,0.0,373.71,373.71
8786,CUST_04120,2024-03-17,churn,373.71,0.0,-373.71
8787,CUST_04121,2023-01-04,new,0.0,83.06,83.06
8788,CUST_04121,2023-08-01,churn,83.06,0.0,-83.06
8789,CUST_04122,2024-03-08,new,0.0,122.32,122.32
8790,CUST_04123,2023-10-25,new,0.0,51.59,51.59
8791,CUST_04123,2024-09-01,expansion,51.59,69.82,18.22999999999999
8792,CUST_04123,2024-12-01,expansion,69.82,94.88,25.060000000000002
8793,CUST_04124,2024-12-08,new,0.0,105.94,105.94
8794,CUST_04125,2023-01-07,new,0.0,86.78,86.78
8795,CUST_04125,2024-05-01,contraction,86.78,77.77,-9.010000000000005
8796,CUST_04126,2024-11-24,new,0.0,85.0,85.0
8797,CUST_04127,2022-10-17,new,0.0,2639.39,2639.39
8798,CUST_04128,2023-03-15,new,0.0,92.59,92.59
8799,CUST_04128,2024-03-01,expansion,92.59,120.15,27.560000000000002
8800,CUST_04129,2024-02-03,new,0.0,955.25,955.25
8801,CUST_04130,2023-12-14,new,0.0,369.09,369.09
8802,CUST_04131,2022-01-06,new,0.0,106.59,106.59
8803,CUST_04131,2024-11-01,churn,106.59,0.0,-106.59
8804,CUST_04132,2023-02-24,new,0.0,73.9,73.9
8805,CUST_04132,2023-02-24,churn,73.9,0.0,-73.9
8806,CUST_04133,2024-10-25,new,0.0,85.69,85.69
8807,CUST_04133,2024-11-01,churn,85.69,0.0,-85.69
8808,CUST_04134,2023-10-13,new,0.0,91.63,91.63
8809,CUST_04134,2024-11-01,expansion,91.63,124.69,33.06
8810,CUST_04135,2022-10-26,new,0.0,326.78,326.78
8811,CUST_04136,2024-06-07,new,0.0,2982.8,2982.8
8812,CUST_04137,2024-10-22,new,0.0,107.76,107.76
8813,CUST_04137,2024-11-01,expansion,107.76,155.36,47.60000000000001
8814,CUST_04138,2024-11-12,new,0.0,1835.4,1835.4
8815,CUST_04139,2024-12-26,new,0.0,78.42,78.42
8816,CUST_04140,2023-12-21,new,0.0,1169.35,1169.35
8817,CUST_04141,2024-10-25,new,0.0,91.88,91.88
8818,CUST_04142,2022-11-23,new,0.0,1043.24,1043.24
8819,CUST_04142,2023-05-01,contraction,1043.24,976.23,-67.00999999999999
8820,CUST_04142,2023-11-01,churn,976.23,0.0,-976.23
8821,CUST_04143,2024-01-20,new,0.0,119.37,119.37
8822,CUST_04143,2024-01-01,expansion,119.37,148.7,29.329999999999984
8823,CUST_04144,2023-10-06,new,0.0,78.81,78.81
8824,CUST_04144,2024-01-01,expansion,78.81,101.86,23.049999999999997
8825,CUST_04145,2024-12-22,new,0.0,51.93,51.93
8826,CUST_04145,2024-12-01,expansion,51.93,72.61,20.68
8827,CUST_04146,2022-03-15,new,0.0,254.43,254.43
8828,CUST_04146,2023-04-01,contraction,254.43,220.63,-33.80000000000001
8829,CUST_04146,2023-10-01,churn,220.63,0.0,-220.63
8830,CUST_04147,2022-01-08,new,0.0,331.51,331.51
8831,CUST_04147,2024-01-01,contraction,331.51,282.44,-49.06999999999999
8832,CUST_04147,2024-02-01,expansion,282.44,345.03,62.589999999999975
8833,CUST_04148,2024-11-01,new,0.0,308.88,308.88
8834,CUST_04149,2024-03-04,new,0.0,70.12,70.12
8835,CUST_04150,2023-04-15,new,0.0,201.49,201.49
8836,CUST_04150,2024-06-01,expansion,201.49,287.68,86.19
8837,CUST_04151,2023-12-25,new,0.0,57.86,57.86
8838,CUST_04151,2024-10-01,churn,57.86,0.0,-57.86
8839,CUST_04152,2022-11-22,new,0.0,94.75,94.75
8840,CUST_04152,2024-09-01,expansion,94.75,127.73,32.980000000000004
8841,CUST_04152,2024-11-01,expansion,127.73,178.49,50.760000000000005
8842,CUST_04152,2024-12-01,expansion,178.49,223.05,44.56
8843,CUST_04153,2022-01-18,new,0.0,60.49,60.49
8844,CUST_04153,2024-08-01,expansion,60.49,83.84,23.35
8845,CUST_04154,2023-08-05,new,0.0,134.96,134.96
8846,CUST_04154,2024-06-01,expansion,134.96,173.2,38.23999999999998
8847,CUST_04155,2023-03-07,new,0.0,447.38,447.38
8848,CUST_04155,2024-01-01,expansion,447.38,519.24,71.86000000000001
8849,CUST_04156,2022-05-15,new,0.0,103.75,103.75
8850,CUST_04156,2022-11-01,churn,103.75,0.0,-103.75
8851,CUST_04157,2024-03-03,new,0.0,86.77,86.77
8852,CUST_04157,2024-03-01,contraction,86.77,72.75,-14.019999999999996
8853,CUST_04157,2024-11-01,churn,72.75,0.0,-72.75
8854,CUST_04158,2023-10-21,new,0.0,140.62,140.62
8855,CUST_04158,2023-12-01,contraction,140.62,119.43,-21.189999999999998
8856,CUST_04158,2024-02-01,expansion,119.43,168.87,49.44
8857,CUST_04158,2024-04-01,churn,168.87,0.0,-168.87
8858,CUST_04159,2022-10-04,new,0.0,1509.01,1509.01
8859,CUST_04159,2024-07-01,churn,1509.01,0.0,-1509.01
8860,CUST_04160,2023-06-15,new,0.0,69.18,69.18
8861,CUST_04160,2023-09-01,churn,69.18,0.0,-69.18
8862,CUST_04161,2023-02-04,new,0.0,116.57,116.57
8863,CUST_04161,2024-01-01,churn,116.57,0.0,-116.57
8864,CUST_04162,2022-06-02,new,0.0,470.05,470.05
